work_id,title,artist,year,period_school_region,classification,medium,materials,height_in,width_in,depth_in,price_usd,status,provenance_text,exhibitions,publications,signature,coa_status,primary_image_url,primer_uuid,location,external_id,external_id_system,artsy_eligibility,has_conflict,conflict_fields,canonical_updated_at,title_conflict,artist_conflict,year_conflict,period_school_region_conflict,classification_conflict,medium_conflict,materials_conflict,height_in_conflict,width_in_conflict,depth_in_conflict,price_usd_conflict,status_conflict,provenance_text_conflict,exhibitions_conflict,publications_conflict,signature_conflict,coa_status_conflict,primary_image_url_conflict,primer_uuid_conflict,location_conflict,external_id_conflict,external_id_system_conflict,artsy_eligibility_conflict
KG-1180,Untitled,,,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/dfe3f938-3286-4393-aab4-d95985eee6bf/Recto.jpg?Expires=1802811873&Signature=WharwUVQtdzfzTv3bnmz1d5P98UfuEjA0xn-P8wx4zLSzMVX4G16IOx6IGI~5L7bV7pBYgBFts8mGyU9MlTkMqQADYGEWwjG2wa7Jgy4cVxxUs2wnVrzfcbWTbA~Kvr9nSnP0vU8D~91wZFCd40GBQgP06p~jeoia3vc~SYE4hzfJhpyEodTYzQjSc~if9e-cZQHOk1VkCxsdzbj0NfN-RXM5Wuk7heDRxPEGSJNHdojW2QaKGxmQqf4C~TksO41H98FRelBfcII0NKScGIwTY0o9Jare4M7zdlByGBJHhxzCLcopmPfTiGBejuTzLSIXxXdhV26~KRs9aGQrkTEYA__&Key-Pair-Id=K2SVGVHI7PEVAH,dfe3f938-3286-4393-aab4-d95985eee6bf,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1181,Man Sniffing a Flower,,1938,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/132febdd-dc49-4e95-a4b5-e4b41a8096dc/DSC_8205.jpg?Expires=1802811757&Signature=nLBufVSobpcAQd3JmEXywItZ0uiiiQkRWwqNxdiWJrTG4ApyrT44S9hg4QKCLvh~7u~rATE1QVbuOVoDlIL1xOZPPR~NQfaYxtLOZkgqSCeBWpXMYprzhRWeUdLJAUYaEhei5tRndSU--CQnTPRyY2BPsgE1o2jtqgl8jTDIWTWUT8vD2TJKjGxZIK5vBaBmzc8i~0UO~N0b0cWHXNZv17bnCSrfqDZNaDVbM5HczXA0Lz5MgmsJiR3ALQ~EqVZfELLvkWd9IHXCXfNA9Cjac8kSXho~FYa4AzYScgo0K~9NIVng~MfoIiOcCOcbys-z3MiUPmt2UPTYBGAlU6gpWA__&Key-Pair-Id=K2SVGVHI7PEVAH,132febdd-dc49-4e95-a4b5-e4b41a8096dc,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1182,Portrait of a Seated Prince,,1801,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/30f86ae6-2e08-4eb3-8cc2-d6783d4ba364/img283.jpg?Expires=1802811759&Signature=meZPwxeQBD1H33UVnWmvidw4TOVyLPdTCjLU9PTe0Zi5FG-omCugSzsiV16eFB07TW7ACgh6AsDEn5yFXdsd98y3fRXxrd4s5ZBT8abbeZGh5eKGBXQQWfyzoSV36b0Xiejvl6GDy4aEqOmT~XWoCv6Y2-R17uyZoo~tAjMOtd5j8IdC1TmEYYCFwOdnahEEyTAP4bku8ITceaPT-rB-ioJerXA2v0IoVAzio5g2KngPftRCfVV9pSZwDJ1u2LOOADuzaFeV4cdRVv6vl2lr55MlPOqfDPyIEscPojY9EFg5yIeLE-f0snk5Wh3J~~R7rjpbEQgJppyNcrOOrXInYg__&Key-Pair-Id=K2SVGVHI7PEVAH,30f86ae6-2e08-4eb3-8cc2-d6783d4ba364,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1183,Shri Shri Shri Haharj Harvansh Singh In Harem,,1801,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/1812c216-be42-4bf7-b0d7-dd90dce55968/201013_KapoorGalleries_FLATS_0043.jpg?Expires=1802811905&Signature=RLFTZ48vRyvjPiT6sYVxFFe9LpZaPJTGRycHCrRRGiclO2LNmtt7PlDW~SyHCkGubNbq3lt-qxhag2YNVRSiCaGADLcaRMVwgWEZUzVrIkIup41mUEEZe5OdFxlNlmnfGVj6-2m2SPYqRN4JZZwJwv~svZ~jOzPajuS~dePAmQhS8GvB~gL2jKjbrurLsoWG4Yb3kPoFiWqBNC9aEIcos~tUl8DlC1-rvERZMj1DtvldmfQ2kVtpxYsxr4ND9UbDgNPDGQ5kGTp1wsH2GPNgc0DNl1WKn-AvLmVGLUWJvyyyYjII~95LwSyS9XH8wE6HiJiTe9RutY7MRecxw2GZWw__&Key-Pair-Id=K2SVGVHI7PEVAH,1812c216-be42-4bf7-b0d7-dd90dce55968,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1184,Coronation of a Maharaja,,1800,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/2eabaf1a-95ed-42c4-9f29-420e343709b2/FullSizeRender.jpg?Expires=1802811758&Signature=JYZQtEN54iMye~LykEcDdvKDqHpSgDvnCwtFEfmbI337gXoFBLBwQBVp5yAMp1q2RNCZ5i9KsZtkRbRFieRAAtKR-NEZZVZECmOoJc782Cdm7jPKY20xDg~aAjRfCgHV~X-3TDkxv463j50rUuR-3BP9OX3MHejW9d-fh4QP9~b96LwKPbe75FLroPCeoCxdR9992mT2yF0SiPDk5Vx4MgFHbZkALzF3g22fgVlTxT3m3h4t9CZnIlioVeLzW-0qURtLiwbHsPwBeAAHvJ76AOsNuttoGOIGB7vkNXqtk2mfrAtSYdDMp3LQjr1r7WMuqlzVnyuACW-pnmXR2dSOOg__&Key-Pair-Id=K2SVGVHI7PEVAH,2eabaf1a-95ed-42c4-9f29-420e343709b2,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1185,Sansar Chand's Marriage Procession,,,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/e2426965-f281-4fe4-b972-5d4238cef95c/220308_KapoorGalleries_0001.jpg?Expires=1802811873&Signature=J3B3ZbH9LBmsVYjeD2nuHJxrlzbFpjGD4EWu~wfVIZ-CCmoVIS~8fNglPla98ZaHDD2-q-eZfgcu77jBnETvGuSf~xHUCw1qBocwIGkLU86w5WjCc6H-AZHqgV1dcNHK3uV1GwPhTa1j-2TYu~Jwh8IJt6b0tONv4Jek8xJvtk~t-cUQJFPFZlREphAjdw8Hd2yzmL8kpbRr3QwAjEm7gf9dPmPBBotxYAAFAFVJ5tfWflyxBBQ4YsQZBNP5FkDAaeI6uQwyklRNs-Mh5F2wxBx644~y5eCYa5dnlcv55EUQSKxuE~sF1tYdyjVleFFkTFyjPdADqpEIhBUBzketlg__&Key-Pair-Id=K2SVGVHI7PEVAH,e2426965-f281-4fe4-b972-5d4238cef95c,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1186,Nobleman Paying Homage to Ganesha,,1810,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,80000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/900e3296-84fe-4990-afe4-f5eb1414765c/201124_KapoorGalleries_0022.jpg?Expires=1802811844&Signature=Inn5kzgmBbbYnRCZmS2IV~ELu5S914QFYveyxUphsMpLQRchX6rNJuO1wfTuMT~N8d9SUOU96vudzjbWYFzFy5G3Jt2HqjNcvZXrTcVXDm0uk7HKkdno21XDUfqEMHvb7o5aQY5fhJPp-gEDQciOv1fMCWuP1VCUj2dFOVycl~n1IiaWuFEv1iuriNp8MN288i7FobTxjXSugzUS6~1orZ-P1X3B7nR~WUP5xCfZNbOuBGzhacEzTRsImPcTbu7FdWFf2MvCYa~8IcKPducqON-yC9sHnQ~Lh5hd2GrAbfc6BTD0-dHqYMwIoO3QDJjYNhswMy2CwlAJBcMiWO0jKw__&Key-Pair-Id=K2SVGVHI7PEVAH,900e3296-84fe-4990-afe4-f5eb1414765c,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1187,Seated Nobleman on a Terrace,,1750,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,7.0,5.0,,50000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/e9b2a288-75dd-4545-b319-3f29db3768a6/Seated%20Nobleman%20on%20a%20Terrace%20recto%20crop.jpg?Expires=1802811842&Signature=YRt3e-rPWSi5lmb4AK3-5n5aRMDAszIJRC8tK8Jr3iqN7IVUltnwLRfDvzO8budUtXN4XWuTRKNhOrSmtixlGm4LQd~P833nO93VbQVqGWEZalvN-dhnHmAYth1cmc3tffHIMnJRoLeFRd~nJ0UQmQbP2~Johaeavt3hZmC7YIOaJ3ydWn8se3M7GyeRdxDPsGCF1DVINF6F5AKNyjCKUFyYoifALCW0mbMGtnT1YXgKDvRW0-QCbh4NSQctBZfooquGKQYwM-qg3r0iF6mdQ89aIeMtpi18fOcIYIWpVxx5~oq16b5gb-4U5U6nhE3rzo3LggQZkw1HRQ~nVTF8aw__&Key-Pair-Id=K2SVGVHI7PEVAH,e9b2a288-75dd-4545-b319-3f29db3768a6,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1188,A seated portrait of Raja Abhiraj Singh Jaswal of Jaswan,,1760,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/2d74700d-a030-4350-82a9-b68899b2eb24/L21220_BSY7L_01.jpg?Expires=1802811875&Signature=Fn6RU1ufAdPqXLTU-HGwgdyKd-6zrjuSGgqGNcpSiuBWcQdarrWMfxVnSxeWfsBMoaewVQzX5NSWd1BeDBPoz8L8SvNMVUnanduJ2Hb4aWyfrqMnqeOEeDG30UgTRLPE4Aq~B1hxwUXY5Lw~veEDCznk4ZKKPU2IS8VOtAL95DvUXqwlMtzT8TXKixmjZHGqwND1h23eHLKKirSSbrxFkq1fJf7IZfJ8RLROfVniv5SMPVH7syOketBvTvWXJ22Emz3te01PIDkNxcW9b71Tm0Hmm-v-ZcSgWUtGYOjuzaffduudr62fIavTphKL9fgyMFGLGKDzElrUNREh4AxKeg__&Key-Pair-Id=K2SVGVHI7PEVAH,2d74700d-a030-4350-82a9-b68899b2eb24,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1189,A Nobleman Holding a Hunting Falcon,,1790,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/5a4644ab-9bc2-4c4c-95ee-bd2c0874a145/DSC_2994.jpg?Expires=1802811836&Signature=huzXjvYe2g-YtqLClthuZ5VWMUDi7WH-mOz1OtLGxzNxSmCCIaxFe~R0AvjFa-p4gmAmQPaSvZg-pLklQounz7nEqyFtC3fcIIk32hLzNJlA1HZ2E1dtYEHCFLqtmCZ8sd-KmMQHmEJdDL5H74ANWKfKrMZZ9DMv6w2iVl6OEKo5EZ1JxR-rr-lTcy9V-Itd70ACjdvAoTh8oRPj-qrfyPJgn5BqWViy~iR48KEW~JRFZKr9hD24bvjZGnb7w96lCaCQIegAD7LtNZEPLVE9zUUbCnZXSYPYKHRJx7KklaS7Jk3Y2TvrWnpTz0c9yfavv8reCqe8-yQjH-6FIoflCw__&Key-Pair-Id=K2SVGVHI7PEVAH,5a4644ab-9bc2-4c4c-95ee-bd2c0874a145,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1190,Raja Prakash Chand of Guler Smoking (Check inscription),,1790,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/903e36ce-1827-4cdc-bf9c-a1ace6ad95fc/img291.jpg?Expires=1802811875&Signature=EMr53TdQ2Rd~4xS6cDKwWzzlX7hwxfn-n85BhbENnQ8drb~Q4BvHSm4Q-9mgyqAS2zInQMaUBB-Jqr6BALrg5NZtc4oaRi5JUk~vnvu7Y9rfZ4xk-~dNOjBVqWtviKQfRK0-tZtqT7XtUCXN1OqzG9MwesIVC6ojnPlIyaSbgq0jduxKZdGg3sq46UTxgoSkxys6itJ0oWU~aO6-tPTipjwBahnZ1UnM3Hx5STqadNckeaQ-Xp31dfXXcMmT~ZIXGCavv8XB-~XE9TOJrZxZnedftC-nBEbyHzffoe-8wHP5d-ITgyi0FxRkHT7ds--M2PNTObLPnhRyyc2FzKx01w__&Key-Pair-Id=K2SVGVHI7PEVAH,903e36ce-1827-4cdc-bf9c-a1ace6ad95fc,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1191,Portrait of Nobleman,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/dd39946d-bc8e-4141-adc2-03bad1519961/img354.jpg?Expires=1802811843&Signature=H1TpE~QWVOS3lUpfJ~dPL~cbvGsAD-U6BGoFSb1~FRp~6YXJCC63iz8MHwO~5SD3yVE0LEh820jMe1laWUBsfn5F8DogBYKvdkhj9qk-aIpFsBU4vb0sbFXAglHGDYxTfJ~ogx0i~ICl84zfxWpBIQNbXaLzazqKjinP75lz-9Nbg-7qyui-RmYucjOtQotr45ywMzI19v3ibr2uuwkciO-8BrA6x8MVxx4O3R4-R-Io9OWEYCRF8OEMepRYcvE3qEOvndg-wi7AzXITOaHoIm0yn6H7VST48uJYxswhgU5r5A2m0SFjCkknqWaGVNfxht-xsIbrwW9~lPrGGnbCow__&Key-Pair-Id=K2SVGVHI7PEVAH,dd39946d-bc8e-4141-adc2-03bad1519961,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1192,A Visitor Kneeling in front of a Seated Ruler,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/373af55a-1b58-4b9f-a7f8-e0723c666982/img430.jpg?Expires=1802811754&Signature=EIQc8HS1AL~EIobnYJkqzqvCiYJ97L-9Y9XIjxp5HEIHns-F4vpXAcw~0nQFkWtYcqHHjpbwaKCtHNBg0PeQY~fQLlSKyFwJ3lMfLCSaK1CPMDgY6Bmpp6dDPXnxV1kSg1scQkUlMzOSf-BaFbySLBkNA5vW-7Gj32fe4BIBsJVGHs7RgJVv32xaqtdo7ZFTANKhiNIP2uJKA8Y3zU49v2pNBWiHqgwo9KZhHVNS~NbAtDg2UmdyrnqBmFcdVEwm3qUrbDBAqCAFNoOHcFF493l~yKVygTRUqLkmpKMVtcZA2ob9-JKZfUoWiGMhtXuw7PrbxVTEoy9ajQfgZkLL3w__&Key-Pair-Id=K2SVGVHI7PEVAH,373af55a-1b58-4b9f-a7f8-e0723c666982,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1193,A Shaivite Yogi Plucks a Veena,,1801,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/86fd5dac-9036-409d-b10c-abc56d906a3f/img348.jpg?Expires=1802811876&Signature=j8dGK3Z1JT-hyf4I1xK2hebmBiUz1T86XwI6Dk98vK~qW4N7v-dGFAdfj-sf6oKLUoxHgyruQg2iA9WxHhtuOYcosmLODseoW3b80yfO0DCsokqD82eu2nX4gVi9f7f0ySRRK2AoGyGjUl9gL~ctqAhWmGa~-IgG7DXtaz8254LcivC8ihoIeZ2k7FL5zCLmeG7rxD~h9M0Qhi8sOURSSl~mHxomWPLrm9qlQQKElAlM8FYFNpbD1mwG4xf4ce9Ct~~9B~1Qnlh6e3KQ7skYHKAM1cRoP6c1rmSKlw0T-XC2bsxIIwwRleBDVPkChYAdBillZsDmwx06b9A4Qt8X3A__&Key-Pair-Id=K2SVGVHI7PEVAH,86fd5dac-9036-409d-b10c-abc56d906a3f,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1194,Portrait of a Minister,,1750,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/fa35c89b-c2e2-4373-8f61-4924d39cfa63/201013_KapoorGalleries_FLATS_0048.jpg?Expires=1802811884&Signature=QABBVA~ulbN0Sqg0bKCb0EgZCPYcdceyamGU6W5edgZR26Ws0ZD3pq~fMKtMefh69DuR96aLOuCNvdaQRGEe5lwzb7m1K-skbZFIwsRSVQG~LvaSg5O8TN3nMIF08alGf42veO7kATZnFWHA43WzSzfbt3aT1Q2CFpgtzzdRfi91Mumh-4pUuPCEfMfMqdA5vjFcS0ILOjiIzNmc96~RceY-yIqvW3f3z9BH7AvBFfbIo9zWsTaIe2UTNAIo0SipVuxKBUPPHhQaSeiBZc3hTsof1hrrSyAGU5Bwa8~BjDRLrYXYyOQW9ALCBRcrv5GLISKKibmcZv14DTI6rztFsA__&Key-Pair-Id=K2SVGVHI7PEVAH,fa35c89b-c2e2-4373-8f61-4924d39cfa63,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1195,Equestrian Portrait,,1701,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/cd50a6ad-8b82-4bf8-87db-a80080adf50f/Screenshot%202023-07-03%20at%203.30.24%20PM.jpg?Expires=1802811870&Signature=mbc7E8JfhR1Mot-9qhYOLRsWAVAbNSeC2UcTYnMfeDQHI5Ak1WsUidOOzjzDQBZROvY3n7ggKKRr~J0l~UIgDJJt9zvgC07By5vA2MA5OBCLykFi5LmBCXpRqYNHfpkiPwIQqpRz2-4iBSPTMk0juwcYmyyriK9ZpwHMskzBFEVzYTWDlm46k51PTRTMYrAgCV6cg9~kTe4kwwWsRJvHqDb51DsMUa9T8Lg2ZnZJnJt5W3Uh6YYjfBRf2k4Y0ZKKVn7DykoK0QOefQRBY9FG3v06q5dU~hgfnPaa~QqycEL1B5nRHC6NQwTCFSW22mJt~rn2UDTnJcNZuJwDfC1QTg__&Key-Pair-Id=K2SVGVHI7PEVAH,cd50a6ad-8b82-4bf8-87db-a80080adf50f,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1196,Portrait of Maharajah Sidh Sen of Mandi,,1701,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,7.0,4.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/9c9b987e-6732-40f0-acf1-cdeaab9ce109/img357.jpg?Expires=1802811818&Signature=V49tH6AIR9kNN-jO5-~CEvmNJMplagb~uWrLOV8ezJq6sWsSxvyrw80zEB06h34EMQR33U4nogNOd-eD2kLyLw8-BNII64y1ZcrIpQIkABCxP8UiYsS6pRdP~PEuqAehludqbP6I88hxqMI6IhRRMejbhwlq4Z3Z1a6o0-2xeUPC7Uoy0~95Cucz4yZ-YwPR5e7h2k8bbQkv~ZlzeW-BEOYMm6GNLkAmTDWEpq4QqNfPN2VXct5iRlfdlnAcHY0veGXIvHHcPaBHDP-vZ5xg4VVV1xELsh5lwsqD14-PgLQu2wqjxMsDX4N-rZtc3bvi-9V5f4dNAAfm1OIfaedsBA__&Key-Pair-Id=K2SVGVHI7PEVAH,9c9b987e-6732-40f0-acf1-cdeaab9ce109,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1197,Prince Thata Singh in a Hunting Procession,,1701,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/4e1b1b96-5b2d-4d46-8cef-84b8c1ea4f9e/201124_KapoorGalleries_0025%20%5B1%5D.jpg?Expires=1802811881&Signature=YFnmPR9UHv0eF36N4YLniyz864x2eCgzaTwZ2FkA0IXlYgihGEx2ewfhiRy8Slay-ZHZ5ZkWi-sdBYuRiDTaW2E5KP4ya9AoTiKx7MO5yJSlC-nIVqOrA-hO4ZHqmiyTt0OhGCkY0vgOgFixnyUq2LAcQczmgV2kjPTKPKKbBI4XgXyvxFPoaiOOjB7lipqBuajo-G7LlPfNPJCIednJJAjJbPPyHetf6KMEgqgGzqEQCqcVYPdjKDYCdN~7PQLOmclLsXjCLc4Y-yDT0Z0Rc2w8g7oOw8WvgZB~QOvW~JpvF4SVEf1X0DvFE7qDXFrSZcpmW9ZR7Jg3X0i6GnZO2w__&Key-Pair-Id=K2SVGVHI7PEVAH,4e1b1b96-5b2d-4d46-8cef-84b8c1ea4f9e,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1198,Dev Singh of Mandi,,1785,,"Drawing, Collage or other Work on Paper",Gouache heightend with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/2bc4e709-54af-46fc-b2ca-ced33351fbb6/DSC_2974.jpg?Expires=1802811875&Signature=qqGqVwau1~v8HtYHogmbqCwaikcvd3GqTPOfq2HAVmNZSvW6zfaZVnUpnnRDb6nqMLLZmyYfzyzokbBITj6W7QBtCtHqgh-OyRwdKIckWeTgZ8TfWJ~vpoNKeXVEf08vMQo65LFa-9cOiUbyDCu5H3ylw87IP91Ok4Op84NMsnGoyWXoYbpWKaDlAfSK7lOMLS9jb0RmyQdV1RMeWhHYzUd29BtDStdpVeZ8K7hCgK6f13kZ4W8J~Nn-M2V0oeuaeWycn7A5RuOCxvTT-yEENX92D33ID8aEluvE8M2QUXUNkpKOWONDhPVGvFdjCg6L0nojhfmosmMZdniw~GYwZQ__&Key-Pair-Id=K2SVGVHI7PEVAH,2bc4e709-54af-46fc-b2ca-ced33351fbb6,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
